timestamp,data1,data2
66592.090083,334,832
66592.090083,334,832
66592.090083,335,836
66592.090083,335,832
66592.103025,336,832
66592.103025,336,836
66592.103025,337,832
66592.103025,337,832
66592.103025,338,836
66592.103025,339,832
66592.103025,339,832
66592.103025,339,836
66592.103025,339,832
66592.103025,339,836
66592.103025,340,832
66592.103025,340,832
66592.103025,340,836
66592.103025,341,832
66592.103025,341,832
66592.103025,342,836
66592.119606,342,832
66592.119606,343,832
66592.119606,343,836
66592.119606,344,832
66592.119606,344,832
66592.119606,344,836
66592.119606,345,832
66592.119606,345,832
66592.119606,346,836
66592.119606,346,832
66592.119606,347,832
66592.119606,347,836
66592.119606,348,832
66592.119606,348,832
66592.119606,347,836
66592.119606,348,832
66592.131033,348,832
66592.131033,349,836
66592.131033,349,832
66592.131033,349,832
66592.131033,349,836
66592.131033,349,832
66592.131033,350,832
66592.131033,350,836
66592.131033,351,832
66592.131033,352,836
66592.131033,352,832
66592.131033,354,832
66592.131033,354,836
66592.131033,355,832
66592.131033,355,832
66592.131033,355,836
66592.143667,356,832
66592.143667,356,832
66592.143667,356,836
66592.143667,356,832
66592.143667,355,832
66592.143667,355,836
66592.143667,355,832
66592.143667,355,832
66592.143667,355,836
66592.143667,355,832
66592.143667,355,832
66592.143667,356,836
66592.143667,356,832
66592.143667,356,832
66592.143667,356,836
66592.143667,357,832
66592.156717,357,832
66592.156717,357,836
66592.156717,358,832
66592.156717,359,832
66592.156717,359,836
66592.156717,359,832
66592.156717,360,832
66592.156717,360,836
66592.156717,362,832
66592.156717,362,832
66592.156717,363,836
66592.156717,363,832
66592.156717,364,836
66592.156717,365,832
66592.156717,365,832
66592.156717,365,836
66592.168997,365,832
66592.168997,366,832
66592.168997,366,836
66592.168997,367,832
66592.168997,368,832
66592.168997,367,836
66592.168997,368,832
66592.168997,368,832
66592.168997,369,836
66592.168997,368,832
66592.168997,369,832
66592.168997,369,836
66592.168997,370,832
66592.168997,371,832
66592.168997,371,836
66592.168997,370,832
66592.18408600001,370,832
66592.18408600001,371,836
66592.18408600001,372,832
66592.18408600001,372,832
66592.18408600001,373,836
66592.18408600001,373,832
66592.18408600001,374,832
66592.18408600001,374,836
66592.18408600001,374,832
66592.18408600001,375,832
66592.18408600001,376,836
66592.18408600001,376,832
66592.18408600001,377,836
66592.18408600001,378,832
66592.18408600001,377,832
66592.18408600001,377,836
66592.196798,378,832
66592.196798,378,832
66592.196798,378,836
66592.196798,378,832
66592.196798,378,832
66592.196798,378,836
66592.196798,378,832
66592.196798,378,832
66592.196798,378,836
66592.196798,378,832
66592.196798,379,832
66592.196798,379,836
66592.196798,380,832
66592.196798,380,832
66592.196798,380,836
66592.196798,380,832
66592.209797,380,832
66592.209797,381,836
66592.209797,381,832
66592.209797,381,832
66592.209797,382,836
66592.209797,382,832
66592.209797,382,832
66592.209797,382,836
66592.209797,384,832
66592.209797,385,832
66592.209797,386,836
66592.209797,387,832
66592.209797,386,836
66592.209797,387,832
66592.209797,387,832
66592.209797,387,836
66592.22127000001,388,832
66592.22127000001,388,832
66592.22127000001,389,840
66592.22127000001,389,828
66592.22127000001,389,832
66592.22127000001,389,836
66592.22127000001,389,832
66592.22127000001,390,832
66592.22127000001,389,836
66592.22127000001,389,832
66592.22127000001,390,832
66592.22127000001,390,836
66592.22127000001,390,832
66592.22127000001,390,832
66592.22127000001,390,836
66592.22127000001,391,832
66592.237687,391,832
66592.237687,392,836
66592.237687,392,832
66592.237687,392,832
66592.237687,392,836
66592.237687,392,832
66592.237687,392,832
66592.237687,392,836
66592.237687,393,832
66592.237687,393,832
66592.237687,394,836
66592.237687,395,832
66592.237687,395,836
66592.237687,396,832
66592.237687,396,832
66592.237687,396,836
66592.2501,397,832
66592.2501,397,832
66592.2501,396,836
66592.2501,397,832
66592.2501,397,832
66592.2501,398,836
66592.2501,398,832
66592.2501,399,832
66592.2501,399,836
66592.2501,400,832
66592.2501,400,832
66592.2501,400,836
66592.2501,401,832
66592.2501,401,832
66592.2501,402,836
66592.2501,402,832
66592.262844,402,832
66592.262844,402,836
66592.262844,403,832
66592.262844,403,832
66592.262844,404,836
66592.262844,403,832
66592.262844,404,832
66592.262844,404,836
66592.262844,405,832
66592.262844,405,832
66592.262844,406,836
66592.262844,406,832
66592.262844,406,836
66592.262844,407,832
66592.262844,407,832
66592.262844,407,836
66592.274305,408,832
66592.274305,408,832
66592.274305,408,836
66592.274305,408,832
66592.274305,409,832
66592.274305,409,836
66592.274305,409,832
66592.274305,411,832
66592.274305,411,836
66592.274305,413,832
66592.274305,413,832
66592.274305,414,836
66592.274305,415,832
66592.274305,415,832
66592.274305,416,836
66592.274305,416,832
66592.290826,416,832
66592.290826,416,836
66592.290826,416,832
66592.290826,416,832
66592.290826,417,836
66592.290826,417,832
66592.290826,419,832
66592.290826,420,836
66592.290826,421,832
66592.290826,423,832
66592.290826,424,836
