TargetGA_1,TargetGA_2
3.22872059360553,-11.7083024229363
0,0
22.6946930307995,3.99247024723406
0,0
-17.1734034018868,8.14820704529772
0,0
20.8915379021561,-11.0718420746852
0,0
-17.5234468499875,5.62831279562481
0,0
-14.7564258712792,-1.35879052622032
0,0
7.01140712582363,-11.0653568241165
0,0
-17.3355473855695,10.8239323964211
0,0
-19.3652834570182,6.44739057822732
0,0
7.6135130049644,1.94864367534538
0,0
-21.6402588495421,-2.075981797227
0,0
22.161097468356,-10.5548132426587
0,0
1.89108756276561,7.48656259065516
0,0
-6.04585977892805,-12.2879133877083
0,0
9.84564876469942,1.76356611138068
0,0
20.5859083998091,-7.56661364488982
0,0
-5.64400116527141,-0.67425759628479
0,0
9.19882519403638,4.49928139684829
0,0
4.89755290326051,1.82730747407564
0,0
13.0112167104917,-5.80275808099396
0,0
4.40840276647495,-10.9852386461399
0,0
-5.93430145680339,-10.309451884621
0,0
-9.06554151571647,5.22938019171803
0,0
-8.04446468430118,10.8453213176595
0,0
-14.6682721030386,-0.575184643284773
0,0
-18.5321731737757,-8.62652983442249
0,0
-10.1582433784802,-7.01724410069166
0,0
-6.9484309165071,-11.7922643168883
0,0
1.71958119180847,4.43898050931405
0,0
22.3939316694287,2.94377391132445
0,0
-21.6078686039696,9.26005037559792
0,0
9.97620189238697,4.43480640890671
0,0
18.7843384138282,-1.43408467814642
0,0
17.0721335059705,-1.34368832797024
0,0
-17.7291406640423,8.99934962684777
0,0
20.9166650746893,10.125246470224
0,0
-2.84027699567168,2.70887463211142
0,0
17.5076003505547,-8.78557421929747
0,0
17.0335459509208,8.35748964472051
0,0
-6.93305769474932,-0.0209966976702654
0,0
6.28269482369088,9.88618131309634
0,0
17.0158504285304,-9.65112960447777
0,0
-21.9060311602954,-7.08880643290086
0,0
-19.5577124142171,-1.71911342458515
0,0
-5.90886054286995,2.94827821309273
0,0
-16.4095037159762,0.263535565558397
0,0
-21.3613690046462,-10.2286293967595
0,0
13.3300630148862,-10.6974785647067
0,0
-8.25178833870382,0.0430496839835954
0,0
14.9233708557533,-0.780942533519947
0,0
-15.3225191110231,-10.8174678858987
0,0
8.41013995234356,-2.09933635809121
0,0
17.5006122527413,-7.32918002636898
0,0
12.1819471806674,-4.30460552412991
0,0
-12.7880359376312,0.810753031792306
0,0
-6.75320680158097,7.44605355985394
0,0
-6.55293174503492,-2.7392730529956
0,0
-11.0467796674775,8.376902680743
0,0
-7.77743188043821,8.03003250379828
0,0
-19.1234702011032,-9.58264935677876
0,0
-2.3286435483618,9.90343235516972
0,0
-2.17955761875352,-3.88417633972486
0,0
-21.5722112675479,1.67448086839759
0,0
6.56555752059555,-3.00622596188763
0,0
-20.2957663610631,-6.32015094108154
0,0
-15.5202141910092,5.24201287595779
0,0
8.81272825548043,12.0325650231456
0,0
2.62279316226302,-8.89318564660122
0,0
-22.5225599601825,3.48797947048874
0,0
-10.0873356675735,-4.30313550123566
0,0
-5.91375563830797,-10.4566088525904
0,0
-16.5289607839083,6.01424772624245
0,0
-19.6553129389248,-13.0729599623049
0,0
-1.88754060154712,-8.86307951966465
0,0
-6.20946006383044,-7.73778227983787
0,0
15.2409066879426,-4.17752379357092
0,0
1.80482588313936,-1.16685164362104
0,0
14.9251561178735,3.02524179393179
0,0
-1.90493571673431,-8.54659897543734
0,0
-22.1935322442299,-2.54581412062165
0,0
-22.5657479714938,-7.48306728671416
0,0
-15.6527244990435,-12.8134671982468
0,0
-6.42117321835712,-7.65669677297534
0,0
10.3805891097067,-9.34680574733413
0,0
-15.9556755837769,0.384442465888815
0,0
-10.5209776869779,-9.88801100211525
0,0
6.93727716879125,4.43101701173283
0,0
-10.1284057479622,7.82538400828857
0,0
-8.50196927116041,0.150787832819253
0,0
-16.1336778437118,12.3327840201948
0,0
-5.3873443271632,-8.68615023141871
0,0
18.3770845147872,6.27421863610841
0,0
18.0313133558611,-4.73227608234502
0,0
-5.10353963351463,-7.80390662825256
0,0
8.3790717276973,-4.84755942591269
0,0
-11.7506525737316,-4.021909243378
0,0
20.6944296479842,6.98385518738468
0,0
5.97531554449429,0.60379285725312
0,0
-13.8210132255928,-11.5046699245192
0,0
-18.1433587891564,6.88479956676064
0,0
3.16407225753266,7.72577666628579
0,0
-10.7271880808389,6.05724409546915
0,0
-19.7988681251089,-7.33002952574601
0,0
-15.9989893246397,4.49570779699359
0,0
-20.7151360268579,-2.75220229681516
0,0
8.63434525385244,8.38328774205231
0,0
13.3075679341254,10.8906772846639
0,0
14.4683388263984,5.09263339462767
0,0
-11.1574512094472,7.15394982097276
0,0
18.3842864159777,-10.8042247781499
0,0
5.17985186025577,-11.5166027508313
0,0
-22.1783960351582,12.3156992311642
0,0
-7.45960656073745,-2.50080960602947
0,0
1.61880523428594,12.0108418951525
0,0
6.12183434731391,2.0058963224467
0,0
-2.5601710172257,-0.576666848350956
0,0
14.6368911274053,-9.01917220436549
0,0
-16.602537209233,-3.33721418880894
0,0
21.7327991111473,6.51312262378649
0,0
15.6521380327219,-10.6882661896948
0,0
-7.64525555784598,-7.10603962273723
0,0
5.57332398722765,-1.67404599633774
0,0
